file,roi_x,roi_y,roi_w,roi_h,scale,period_px,window_w_px,period_dip,window_w_dip,win_index,win_x,alpha_nonzero_count,alpha_mean,alpha_stddev,alpha_max
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,45,957,48546,0.05777295,0.0343853,33
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,46,978,48667,0.05866503,0.03468294,34
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,47,999,48791,0.0602896,0.03557125,34
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,48,1020,48992,0.063345,0.03669104,34
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,49,1041,49239,0.0658117,0.0372995,34
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,50,1062,49249,0.06721872,0.0377195,35
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,51,1083,49462,0.06995542,0.03859512,37
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,52,1104,49429,0.07137527,0.03959449,38
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,53,1125,49665,0.07363095,0.0404821,40
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,54,1146,49553,0.07385714,0.04079648,40
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,55,1167,49616,0.07628276,0.04170639,41
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,56,1188,49766,0.07964099,0.04258051,42
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,57,1209,49991,0.08228494,0.04336011,42
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,58,1230,49973,0.08363352,0.04372718,42
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,59,1251,49889,0.08484166,0.04387802,43
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,60,1272,49850,0.08519429,0.04419409,43
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,61,1293,49747,0.08704272,0.04471044,44
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,62,1314,49749,0.08889721,0.04573078,45
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,63,1335,49789,0.0908289,0.04646735,47
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,64,1356,49998,0.09401066,0.04720197,48
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,65,1377,49849,0.09559679,0.04784672,48
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,66,1398,49922,0.09773203,0.04871959,49
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,67,1419,49699,0.09759026,0.04934175,49
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,68,1440,49561,0.09999798,0.04989004,50
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,69,1461,49896,0.10182571,0.05030865,51
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,70,1482,49819,0.10271646,0.05125784,52
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,71,1503,49710,0.10242989,0.05137023,52
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,72,1524,49619,0.1037037,0.05254235,54
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,73,1545,49675,0.10743892,0.0538415,55
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,74,1566,49821,0.10949409,0.05431321,55
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,75,1587,49696,0.10991955,0.05498865,56
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,76,1608,49737,0.11293137,0.05558867,57
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,77,1629,49624,0.11233061,0.05627313,57
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,78,1650,49839,0.11368254,0.05668068,57
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,79,1671,49574,0.11261687,0.05672852,58
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,80,1692,49640,0.11415873,0.05727283,59
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,81,1713,49736,0.11729326,0.0578997,59
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,82,1734,50013,0.11973817,0.05888481,61
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,83,1755,49850,0.12012901,0.05983954,61
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,84,1776,49832,0.12034524,0.06000509,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,85,1797,49794,0.1205547,0.06079471,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,86,1818,49689,0.12209656,0.06180093,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,87,1839,49818,0.12254404,0.06277377,61
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,88,1860,49869,0.12442367,0.06335784,63
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,89,1881,49946,0.12682423,0.06374655,63
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,90,1902,49804,0.12722837,0.0641632,64
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,91,1923,49809,0.12810045,0.06457963,64
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,92,1944,49524,0.12593884,0.06464256,65
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,93,1965,49607,0.12826346,0.0656327,65
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,94,1986,49726,0.12894227,0.06605409,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,95,2007,49750,0.12879622,0.06698783,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,96,2028,49663,0.12677155,0.06658326,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,97,2049,49536,0.12723903,0.06761193,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,98,2070,49680,0.13041527,0.06862205,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,99,2091,49739,0.13129443,0.06820917,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,100,2112,49683,0.13044717,0.06828903,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,101,2133,49700,0.13277194,0.06848793,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,102,2154,49562,0.13059617,0.06833309,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,103,2175,49758,0.13079972,0.06862717,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,104,2196,49553,0.12933427,0.06863521,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,105,2217,49615,0.13052684,0.06942594,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,106,2238,49609,0.13331248,0.07038479,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,107,2259,49931,0.13479583,0.07084167,70
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,108,2280,49793,0.13307758,0.0705021,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,109,2301,49781,0.13191223,0.06955677,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,110,2322,49670,0.13096421,0.06932545,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,111,2343,49671,0.13161181,0.06938264,70
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,112,2364,49633,0.12986111,0.068881,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,113,2385,49742,0.13183621,0.06923597,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,114,2406,49802,0.13277171,0.06935154,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,115,2427,49752,0.13338827,0.06996097,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,116,2448,49614,0.13319001,0.07039714,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,117,2469,49351,0.13106046,0.07036004,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,118,2490,49698,0.13290896,0.07050359,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,119,2511,49675,0.13306684,0.07046732,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,120,2532,49695,0.13189542,0.07011631,70
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,121,2553,49582,0.1293948,0.06922376,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,122,2574,49573,0.12966379,0.06936154,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,123,2595,49598,0.13173817,0.06961199,70
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,124,2616,49640,0.13159835,0.06849592,69
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,125,2637,49486,0.13074837,0.06836184,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,126,2658,49624,0.13236173,0.06833252,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,127,2679,49528,0.12986788,0.06805779,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,128,2700,49666,0.12872533,0.06760051,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,129,2721,49501,0.12772028,0.06725542,68
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,130,2742,49602,0.12860792,0.06711303,65
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,131,2763,49567,0.13026494,0.06733694,67
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,132,2784,49907,0.13118301,0.06701482,66
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,133,2805,49655,0.12844826,0.06585923,65
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,134,2826,49665,0.12625669,0.06455365,65
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,135,2847,49659,0.12486687,0.06394784,63
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,136,2868,49570,0.12559181,0.06427654,63
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,137,2889,49590,0.1232563,0.0635462,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,138,2910,49725,0.12486422,0.06374861,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,139,2931,49752,0.1247307,0.06304865,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,140,2952,49772,0.12451463,0.06265995,63
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,141,2973,49561,0.12285419,0.06231676,62
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,142,2994,49433,0.12009967,0.06119343,60
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,143,3015,49670,0.12047113,0.06044112,61
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,144,3036,49608,0.11915834,0.05988218,61
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,145,3057,49631,0.11688655,0.05874684,58
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,146,3078,49425,0.11411843,0.05817497,59
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,147,3099,49461,0.11364714,0.05791711,58
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,148,3120,49525,0.11433683,0.05769053,58
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,149,3141,49656,0.11328151,0.05683958,57
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,150,3162,49414,0.11161687,0.05612071,56
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,151,3183,49650,0.1114674,0.05541294,56
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,152,3204,49443,0.10798047,0.05446412,56
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,153,3225,49451,0.10530096,0.05330249,55
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,154,3246,49320,0.10387208,0.05274258,54
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,155,3267,49547,0.10347619,0.05175474,53
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,156,3288,49605,0.10339177,0.05157499,50
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,157,3309,49775,0.10307719,0.05119456,52
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,158,3330,49697,0.10014574,0.05001945,50
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,159,3351,49710,0.09723755,0.04896435,50
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,160,3372,49576,0.09536998,0.04840473,50
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,161,3393,49554,0.09470316,0.04807841,48
pencil-highres-4800x2424-dpi96-S200-P0.5-N1-scale12-transparent.png,12,12,4776,2400,12,21,21,1.75,1.75,162,3414,49600,0.09168495,0.0470093,48
